target name,ever observable,always observable,fraction of time observable
TIC264544388,True,True,1.0
TIC142117976,True,True,1.0
TIC235937532,True,True,1.0
TIC198485881,True,True,1.0
TIC394050135,True,True,1.0
TIC470159478,True,True,1.0
TIC288185138,True,True,1.0
TIC470127886,True,True,1.0
TIC468574941,True,True,1.0
TIC395393265,True,True,1.0
TIC372757221,True,True,1.0
TIC288516853,True,True,1.0
TIC435680451,True,True,1.0
TIC428988981,True,True,1.0
TIC420645189,True,True,1.0
TIC288636599,True,True,1.0
TIC235905185,True,True,1.0
TIC137500798,True,True,1.0
TIC237108272,True,True,1.0
TIC142090065,True,True,1.0
TIC315755496,True,True,1.0
TIC103195323,True,True,1.0
TIC445805961,True,True,1.0
TIC394029948,True,True,1.0
TIC396562848,True,True,1.0
TIC160268701,True,True,1.0
TIC367739494,True,True,1.0
TIC367102581,True,True,1.0
TIC362220495,True,True,1.0
TIC158002130,True,True,1.0
TIC407394748,True,True,1.0
TIC288735205,True,True,1.0
TIC159510109,True,True,1.0
TIC159244568,True,True,1.0
TIC288132261,True,True,1.0
TIC235943205,True,True,1.0
TIC367753709,True,True,1.0
TIC288631580,True,True,1.0
TIC288636342,True,True,1.0
TIC422756130,True,False,0.9771689497716894
TIC233497719,True,False,0.9726027397260274
TIC160440924,True,False,0.9406392694063926
TIC103448870,True,False,0.9406392694063926
TIC302773669,True,False,0.9360730593607306
TIC219436394,True,False,0.9315068493150684
TIC138168780,True,False,0.9315068493150684
TIC461387302,True,False,0.9223744292237442
TIC407059875,True,False,0.9178082191780822
TIC284050395,True,False,0.908675799086758
TIC418987806,True,False,0.908675799086758
TIC900715901,True,False,0.9041095890410958
TIC52041724,True,False,0.9041095890410958
TIC53617134,True,False,0.8995433789954338
TIC389900760,True,False,0.8949771689497716
TIC298073824,True,False,0.8949771689497716
TIC441798995,True,False,0.8949771689497716
TIC408618999,True,False,0.8949771689497716
TIC142748283,True,False,0.8949771689497716
TIC376353509,True,False,0.8904109589041096
TIC364074068,True,False,0.8858447488584474
TIC444415148,True,False,0.8858447488584474
TIC374400599,True,False,0.8767123287671232
TIC50120414,True,False,0.8721461187214612
TIC51024887,True,False,0.867579908675799
TIC420288086,True,False,0.867579908675799
TIC458914949,True,False,0.863013698630137
TIC81831095,True,False,0.863013698630137
TIC233500935,True,False,0.8584474885844748
TIC284441182,True,False,0.8538812785388128
TIC53709089,True,False,0.8538812785388128
TIC102672709,True,False,0.8493150684931506
TIC285543785,True,False,0.8447488584474886
TIC302518439,True,False,0.8401826484018264
TIC219462190,True,False,0.8401826484018264
TIC285542903,True,False,0.8401826484018264
TIC256414077,True,False,0.8401826484018264
TIC85031598,True,False,0.8401826484018264
TIC82010657,True,False,0.8310502283105022
TIC317507345,True,False,0.8310502283105022
TIC365938305,True,False,0.8264840182648402
TIC219698776,True,False,0.817351598173516
TIC71347873,True,False,0.817351598173516
TIC445254275,True,False,0.8127853881278538
TIC441765914,True,False,0.8127853881278538
TIC312259170,True,False,0.8127853881278538
TIC468828873,True,False,0.8127853881278538
TIC346929661,True,False,0.8127853881278538
TIC396740648,True,False,0.8036529680365296
TIC149833117,True,False,0.8036529680365296
TIC87090944,True,False,0.8036529680365296
TIC339538183,True,False,0.8036529680365296
TIC403256331,True,False,0.7990867579908676
TIC160045097,True,False,0.7990867579908676
TIC445144327,True,False,0.7990867579908676
TIC396356111,True,False,0.7945205479452054
TIC71431780,True,False,0.7945205479452054
TIC73104318,True,False,0.7945205479452054
TIC219466784,True,False,0.7945205479452054
TIC251384275,True,False,0.7945205479452054
TIC51234631,True,False,0.7899543378995434
TIC349827430,True,False,0.7853881278538812
TIC85242435,True,False,0.7808219178082192
TIC8400842,True,False,0.7808219178082192
TIC354600221,True,False,0.7808219178082192
TIC237232044,True,False,0.7808219178082192
TIC332154944,True,False,0.776255707762557
TIC327579226,True,False,0.771689497716895
TIC103633672,True,False,0.771689497716895
TIC147951030,True,False,0.771689497716895
TIC417705690,True,False,0.771689497716895
TIC14336130,True,False,0.7671232876712328
TIC160487753,True,False,0.7671232876712328
TIC321041369,True,False,0.7671232876712328
TIC285048486,True,False,0.7671232876712328
TIC229586455,True,False,0.7579908675799086
TIC81212286,True,False,0.7579908675799086
TIC348135793,True,False,0.7579908675799086
TIC154568734,True,False,0.7579908675799086
TIC348673213,True,False,0.7579908675799086
TIC103633434,True,False,0.7579908675799086
TIC147576037,True,False,0.7579908675799086
TIC445137888,True,False,0.7534246575342466
TIC235678745,True,False,0.7534246575342466
TIC424391516,True,False,0.7534246575342466
TIC245462406,True,False,0.7488584474885844
TIC293617835,True,False,0.7488584474885844
TIC137906197,True,False,0.7442922374429224
TIC86280613,True,False,0.7442922374429224
TIC310981412,True,False,0.7442922374429224
TIC147950620,True,False,0.7442922374429224
TIC312469860,True,False,0.7442922374429224
TIC403308915,True,False,0.7442922374429224
TIC312862941,True,False,0.7442922374429224
TIC370759867,True,False,0.7397260273972602
TIC232971294,True,False,0.7351598173515982
TIC229650439,True,False,0.7351598173515982
TIC232967666,True,False,0.7351598173515982
TIC347013211,True,False,0.7351598173515982
TIC441739871,True,False,0.7351598173515982
TIC316254876,True,False,0.7351598173515982
TIC320506985,True,False,0.730593607305936
TIC53427308,True,False,0.730593607305936
TIC312678993,True,False,0.730593607305936
TIC71854745,True,False,0.730593607305936
TIC9837861,True,False,0.726027397260274
TIC355867695,True,False,0.726027397260274
TIC229608594,True,False,0.726027397260274
TIC237200747,True,False,0.7214611872146118
TIC160491359,True,False,0.7214611872146118
TIC232967440,True,False,0.7214611872146118
TIC137881699,True,False,0.7214611872146118
TIC286923464,True,False,0.7168949771689498
TIC224297258,True,False,0.7168949771689498
TIC267694283,True,False,0.7168949771689498
TIC470315428,True,False,0.7123287671232876
TIC237211410,True,False,0.7123287671232876
TIC250724252,True,False,0.7123287671232876
TIC99869022,True,False,0.7123287671232876
TIC99834717,True,False,0.7123287671232876
TIC241225337,True,False,0.7123287671232876
TIC470987100,True,False,0.7123287671232876
TIC153949511,True,False,0.7077625570776256
TIC259151170,True,False,0.7077625570776256
TIC224298134,True,False,0.7077625570776256
TIC266500992,True,False,0.7031963470319634
TIC232540264,True,False,0.7031963470319634
TIC249862365,True,False,0.7031963470319634
TIC233009109,True,False,0.7031963470319634
TIC354469661,True,False,0.7031963470319634
TIC241076290,True,False,0.7031963470319634
TIC287225295,True,False,0.6986301369863014
TIC235683377,True,False,0.6986301369863014
TIC285666479,True,False,0.6986301369863014
TIC138588540,True,False,0.6986301369863014
TIC285674856,True,False,0.6986301369863014
TIC283829553,True,False,0.6940639269406392
TIC148914726,True,False,0.6940639269406392
TIC240681314,True,False,0.6940639269406392
TIC202375913,True,False,0.6940639269406392
